Axe_1,Axe_2,Axe_3,Axe_4,Axe_5,Axe_6,Axe_7,Axe_8,Axe_9,Axe_10
-0.2556447898165595,-0.10998966627772667,-0.3757864388426788,-0.3456033636517581,-0.07619989880296683,0.014390815749259451,0.1741143255027461,-0.08013966593641023,0.25071778604044787,0.7220230876541365
-0.47585949778325115,-0.2978015542389765,0.5659403136628751,0.48897716226830334,0.7021328540356724,0.3248410459734886,0.4134476490277497,-0.15657275657529962,0.32891373472181934,-0.4236088682747691
0.5477724855869399,-0.6078433593971709,0.027004897197316996,0.4021740910220644,0.35898788386280284,-0.2346680486901432,-0.162395376503148,-0.06763043200062523,-0.11512476358289853,-0.2795383748194499
0.21319924836067103,-0.43188585437947524,0.6443142428593222,-0.25553573763141874,0.1924633049324867,0.10832073758048984,0.05644939501853831,0.035977417113218814,0.0030917941783356663,-0.3419963644556454
0.5894906481649863,0.5753574352522477,0.19376216618844655,-0.4250799364112871,-0.3480003629237909,-0.22462109038908806,0.37034674915357374,-0.1142756820064679,0.19611766953122342,0.01799476599495457
0.6309599782734775,-0.09863253738204524,0.07237771077004254,-0.03173491544763209,-0.2061224575248456,-0.208843947983298,-0.16102269115269408,-0.022805398457460064,-0.359206952987449,0.01711664922023651
-0.34932528653817446,0.19662237206186392,0.6609292610888864,0.1546255922234986,0.7000082535770029,-0.08113992321941671,-0.5631900073775178,-0.3731944981170967,-0.2608478892268036,-0.30212539759485146
0.04491502729162829,-0.2077705424941177,0.047259283398838135,-0.18225874037628978,-0.4165409292808797,-0.0026040020330550403,-0.21022272218055274,0.10754549688265172,-0.12699819972621126,-0.24234190210910625
-0.2402146545509522,0.6081289217326693,-0.434379294660179,-0.09942083699094392,-0.23797267790145737,0.4771223671051843,-0.22205159000292987,-0.2555700867417205,0.524246704641625,-0.33789724110112423
-0.0799285486442737,0.5583815961858729,0.2740946737933358,-0.04583198708066135,0.5589841216632587,0.2076221172049281,-0.5605898337325237,-0.4882126985704787,-0.09222573022833593,0.05461404099817116
0.04510488669104894,-0.38117463853186756,-0.4888715387264286,-0.2815061197910665,0.18451421134897694,0.2971309975393149,-0.2793340944751378,0.059349657911417365,0.28024762143369975,0.04022177696771604
0.6684568057145834,0.030651445327541934,-0.46481176043822836,1.1914088460420142,-0.1993143340104503,0.23983254123234762,-0.3291003373093453,0.6026462971837707,0.3695534999063713,-0.6845183476177341
-0.2339798238458916,-0.11319549909561154,-0.16493821253636906,-0.6068911810855294,0.031089722173039316,0.02719955715093579,0.49030017789347885,0.13015651548980736,0.03991229421092428,0.18997152294336367
-0.06218993772109436,0.17730302142308085,-0.5245741856037976,-0.12033889017447774,-0.37551175383238455,-0.19082650720668431,0.08686583663929662,-0.12786602840137323,0.16661092262290034,-0.3094729960679491
-0.16665898389206169,-0.047525195655958793,-0.5405445236357538,-0.6800927820211953,0.0731321748578456,0.23521294280163021,0.3355757678596136,0.004080732854165287,0.36618027369365086,0.2520167500525754
-0.44516970644886417,-0.41728743291490117,0.4608732310937256,0.10098602798883809,-0.2169970515726035,-0.35004035144198276,-0.14429041978414855,0.11877025546705137,0.07465295541188159,0.11314526644915533
